small_loss_estimate_clean,confidence_estimate_clean,gmm_estimate_clean,Image Name,Label,small_loss_score
0,0,0,img_e78fac4e-c3f1-4e8d-8de6-2a148fb34b73.jpg,6,0.87250453
0,1,0,img_7b9d453f-6d7e-416f-b020-4d1e3a47ea52.jpg,3,0.7007944
0,0,0,img_d581ba51-402c-4c07-9c1f-3653f4cd4408.jpg,8,0.84901935
0,1,0,img_b0318ede-22ed-47ac-9460-488a39287ff2.jpg,3,0.78245556
0,0,1,img_bf882847-c6df-4c30-a75f-cf966c9bcc79.jpg,3,0.90213096
0,0,1,img_2499d5f4-3b8e-4eda-af05-85b0cbc90ae8.jpg,7,0.9087081
0,1,1,img_d27e9aab-35b0-4c97-9dcc-498ef2be0d6b.jpg,4,0.8717288
0,0,1,img_6a499903-b617-4079-a638-2606adcfd280.jpg,3,0.88810474
0,0,1,img_6e4b28f1-c1ab-4205-8171-f3d2c0099c16.jpg,3,0.64544094
0,0,1,img_e656e8b1-d77f-4264-ad77-b140519eb4a2.jpg,3,0.6665376
0,1,0,img_af3741c9-b3ee-4c1d-8f6b-1046b57db522.jpg,0,0.70865744
0,0,1,img_bc625afc-7337-4b25-8a99-ac9b3ceabbf9.jpg,8,0.74339473
0,0,1,img_a1134055-d920-40c2-9109-a300cbddf746.jpg,3,0.8947792
0,1,1,img_09774151-d1e5-4fa5-b176-4c9394aa1239.jpg,3,0.58981955
0,0,0,img_09e101cd-3897-453d-9c98-09311c61b00b.jpg,0,0.90073955
0,0,1,img_6d9ad74e-dc36-4b54-a9db-c4515b1f765b.jpg,7,0.895806
0,0,1,img_a185081f-f33f-40ef-9fbb-5675e76cace7.jpg,0,0.8474016
0,0,1,img_7c29d2bc-9f9e-45d7-a142-f08b7e4f4e15.jpg,1,0.89406604
0,0,1,img_fd3d00de-268a-4a79-9385-81b9f082fbf5.jpg,3,0.73104763
0,0,0,img_4a2eae70-b498-4e0c-baf5-71f4295500f5.jpg,0,0.63769835
0,0,1,img_af8fd170-b09b-451f-bf75-8f5c181d53d6.jpg,9,0.86432016
0,0,0,img_8e77a3de-bacf-4052-8545-57a4013c5ff4.jpg,6,0.9285164
0,0,0,img_c1fd3e34-9307-4cf1-aab2-ef5e73917015.jpg,7,0.9669536
0,0,0,img_68a0a7a6-27b4-4161-9544-5bef2e3ce59c.jpg,8,0.9123548
0,0,0,img_76e70e52-8fb4-464d-bef0-eec33f1fb2e4.jpg,3,0.7382162
0,0,1,img_27e2a41f-6f5d-4ea6-acf7-a35fd62a7cc8.jpg,5,0.801058
0,0,1,img_2c4ade22-79d8-4232-8a8e-ab1778f58a57.jpg,3,0.7100066
0,0,1,img_3e105692-5fef-4481-98e8-46a2ce1173dd.jpg,0,0.74013394
0,0,0,img_f1f654ee-7a22-4981-8bed-8009154871b0.jpg,5,0.7852121
0,1,0,img_8ac21f40-03e5-4185-8a62-73ab1e1b8493.jpg,9,0.8217252
0,1,1,img_3507263a-ce98-4646-bc68-cfb6e6681177.jpg,5,0.6182665
0,0,0,img_94187552-0434-4f9b-a6e9-a67be952be32.jpg,5,0.7251169
0,1,0,img_3ca7345d-d4fc-4792-81a9-dbd61c7c7d16.jpg,6,0.8986858
0,0,0,img_dc952882-2253-4d5d-9c4a-b473c81b0ce2.jpg,2,0.88812065
0,0,0,img_d0a219e4-f34e-486d-82a8-7eb515531c3f.jpg,0,0.8402788
0,0,0,img_8599c947-7b8b-49f7-80bf-9598ef4a7119.jpg,8,0.8239824
0,0,0,img_95db0d76-bab7-4496-b24e-62e4bce2d648.jpg,4,0.7815283
0,0,0,img_a112b2d3-05ce-4db9-800c-75c20d73fd17.jpg,7,0.9010003
0,0,0,img_d58bdb97-1dfb-460f-8c18-a42c2e6e6be7.jpg,0,0.9167136
0,0,0,img_dd48c7b0-f5cb-4a74-8c82-0f89edf90fcf.jpg,4,0.8419902
0,0,0,img_0836f3c7-fcfe-423a-97fa-2e963b91c781.jpg,6,0.82683104
0,0,0,img_4481337c-518b-4d27-a0f9-665f5d8b241a.jpg,0,0.9257852
0,1,1,img_6c0b00b4-1b91-4434-8736-3cc73b9b8e2c.jpg,0,0.6828878
0,0,0,img_43de9b21-1a6f-4bf4-a421-da0ac990b492.jpg,6,0.8038626
0,0,0,img_46a38ec3-1af9-4e53-8b2a-b9c741f09561.jpg,3,0.89368725
0,1,1,img_96639567-982a-4eca-89e1-d0b22d54f4ae.jpg,6,0.9201887
0,0,1,img_9907b3b3-76cd-4b21-9f6d-306498d1e111.jpg,8,0.74806166
0,0,1,img_0b9605b4-a10c-47e3-a521-a83f71e66712.jpg,7,0.9682251
0,0,0,img_5d529250-36a1-4811-b812-a033c724563c.jpg,7,0.8548123
0,0,0,img_3db3fbe2-5929-41d7-aebb-a86535e95948.jpg,4,0.79148465
0,0,0,img_f543f357-9424-42d2-9524-e74a6a933048.jpg,3,0.6009399
0,0,1,img_a345bec6-1d69-4532-b1c5-ec5a093d67ea.jpg,7,0.87007284
0,0,0,img_5b14f595-e33e-419f-8d47-16f2aa4f584b.jpg,4,0.69682777
0,0,0,img_b1e7229d-8fe2-498e-95a0-ff624a7525f4.jpg,2,0.8893916
0,0,1,img_d790c56a-86a5-4954-8fc1-f27fa4278bed.jpg,4,0.7849838
0,0,1,img_ff85ee5d-c910-4b3c-9735-dd4ced4cb84f.jpg,2,0.69645655
0,0,0,img_e46d0c9a-bb06-40b8-8b56-ca427c8ce18a.jpg,2,0.79555935
0,0,0,img_461c5a3f-1c24-4a50-84fc-fbf87f438fd9.jpg,2,0.7975876
0,0,1,img_85d8ef55-2d96-4e87-b285-5b99f7fb2fc6.jpg,0,0.9358717
0,0,0,img_2bbb8bcb-80e8-49cb-bbe6-5a874277442c.jpg,9,0.904908
0,0,0,img_31857f9a-78bb-42c7-8cc5-31abfbc9a434.jpg,0,0.8108055
0,0,0,img_1f69e542-d95f-4985-94f8-6462c719a2ef.jpg,4,0.8551923
0,0,1,img_409a11d6-44ed-4e33-b093-62384bf9c6ce.jpg,0,0.85152376
0,0,0,img_6ae1a7a5-c4dd-4599-8aad-ccac20c2f5d2.jpg,4,0.93233156
0,1,0,img_d4041455-754a-4306-a9fc-78f8e1beb3e0.jpg,7,0.58501357
0,0,0,img_9793cce7-9f98-4144-8917-d0012b9fc88e.jpg,3,0.9237423
0,0,1,img_aa2eea4e-b1c2-41f7-8627-09424b583e22.jpg,3,0.7762906
0,0,1,img_59422909-acda-428e-b961-e311ea024faf.jpg,7,0.7973546
0,0,0,img_3afc0826-0892-4ae2-b900-3d681258469a.jpg,7,0.90406036
0,0,1,img_a273dd0f-2787-4f44-bbb8-584829857028.jpg,9,0.8243477
0,1,1,img_1bfa3460-aea1-43c4-86c5-9b454e988f7b.jpg,7,0.87552345
0,1,0,img_abf35a8c-d24a-4ee8-afc2-d17af82eb405.jpg,3,0.7057393
0,0,1,img_d3d28268-2ca7-42e6-8a40-055a2bd5d5b4.jpg,0,0.8359051
0,1,0,img_aee4c2e0-1adf-4429-a13d-9a7332c895c6.jpg,5,0.85154104
0,0,0,img_096d53e6-719c-43cd-ae10-ff74c49ffd1c.jpg,3,0.71306837
0,0,0,img_54fee9cf-1ea0-4b84-832c-a5f8b1daf1e5.jpg,9,0.7771393
0,0,0,img_00da66dd-21c7-4958-9516-7887dd7c7969.jpg,5,0.9541303
0,0,0,img_e6c66e6f-8b1c-4b74-af6b-d64d36652c2c.jpg,9,0.77808857
0,0,0,img_6095d4d1-98e3-4db9-8d4f-52709d354eb4.jpg,4,0.8592677
0,0,0,img_674bc563-3936-43f0-b1ec-55583817f3c9.jpg,2,0.76281124
0,0,0,img_4c6228cc-afc8-4c97-a8c0-2eab81f34f9c.jpg,7,0.80225694
0,0,0,img_212d8fd5-9293-4787-a08a-9f3f62b51e40.jpg,7,0.93916464
0,1,0,img_b091a6c4-0927-4ada-9bbb-4b08056f9632.jpg,3,0.80081433
0,0,1,img_89af1999-316b-468e-8754-0b80a21866d8.jpg,3,0.74650097
0,0,0,img_524f6cce-7776-493a-8b4b-d6ebe67b7708.jpg,3,0.85743695
0,1,0,img_8367645c-ea80-4410-a8d1-a1283d8a9ca9.jpg,0,0.8795961
0,0,1,img_661fc8c7-fa3b-46f8-91ba-4b4f169f0806.jpg,3,0.8416096
0,0,1,img_2987c2e7-8fd2-4aa1-9200-8a137a527bbe.jpg,6,0.8402996
0,1,0,img_774ef7ee-8070-452d-98df-a9805ea50a78.jpg,9,0.95625097
0,0,1,img_02e5220a-22f9-4e62-969e-ffbd66f9f6f6.jpg,3,0.6895202
0,0,1,img_ea3487a3-f1c1-4635-887b-fd96cf4f2bde.jpg,0,0.8708809
0,0,0,img_0e27cf33-bed5-4bf8-bf26-41415c3879ee.jpg,6,0.79142237
0,0,1,img_30cc5d41-551a-4796-b6fb-fd219aecf7b4.jpg,4,0.6150934
0,0,0,img_82c08625-ffd2-4e65-8b01-828763065531.jpg,1,0.75371855
0,1,1,img_df7a4c4b-3b3f-4f0a-9205-41651efe4a55.jpg,0,0.7054172
0,1,0,img_70ef3beb-c9be-4a7d-a917-e6eeac6c4ccd.jpg,7,0.95064193
0,1,0,img_d8485dc4-2e87-4962-8ac2-a5b72ebbdba1.jpg,4,0.93320334
0,0,1,img_3c395b12-26fd-4533-af01-6e96ba930f7a.jpg,5,0.8883494
0,0,1,img_4e7d3fa7-e482-405c-9a84-ffac69b9217c.jpg,3,0.8724306
0,0,0,img_af7579b5-538b-4b98-adb3-ef07a9e50d13.jpg,7,0.7399677
0,0,0,img_8382610f-def3-49c8-b5c1-690747414d3f.jpg,4,0.846904
0,0,0,img_b4f47a32-058f-4b08-af90-aa704b631fcb.jpg,4,0.715024
0,0,0,img_ae2c009a-52b9-40a8-af71-f41508237dcf.jpg,3,0.866442
0,0,0,img_f49d0732-e635-4643-8a08-481cbe36cd72.jpg,4,0.92762643
0,0,0,img_02347965-6927-4f6d-825b-6500c930929e.jpg,4,0.9074496
0,0,0,img_2fef31a1-1d7f-4c08-94c6-4a5b54d85817.jpg,6,0.9436057
0,1,0,img_e0ca29b9-4494-4a62-921a-a5278fad2e4c.jpg,1,0.8563345
0,0,1,img_742eb3e9-11fe-4f9d-a0f2-711f99bd6c30.jpg,4,0.72779244
0,0,0,img_45b02882-b9c0-4fa2-8158-f4b8209e096f.jpg,2,0.95066947
0,0,1,img_ae3d3df3-c04e-4ae0-ad0d-c21370b3d038.jpg,7,0.8836834
0,0,1,img_293e7cd3-afeb-4c3e-8cd6-e4f65fb06e5e.jpg,8,0.9127536
0,0,1,img_504d9223-567d-42f2-bbca-e141b47499f1.jpg,3,0.8004981
0,1,0,img_683e5a24-b9a5-4e5f-a1ec-ac5853282a49.jpg,7,0.92459726
0,0,1,img_af490571-1833-4461-a659-379eed4c6997.jpg,1,0.8275239
0,0,0,img_97389711-372b-4ba1-b8fe-4b9e50312dda.jpg,0,0.8574333
0,0,0,img_390f66d5-7317-4b9f-ad1c-a9decf56da82.jpg,3,0.6761842
0,0,0,img_91bec831-845e-4f33-950a-fc387578057f.jpg,4,0.88622797
0,0,0,img_5eb7fb19-542c-4be6-bea0-b4e50977c913.jpg,8,0.6898042
0,0,0,img_133ab67e-39cd-4b1c-b7b2-73968dcef22a.jpg,5,0.6474017
0,1,1,img_652d35ba-1189-4c56-88a1-73f50547e568.jpg,9,0.90253323
0,0,0,img_92a7e064-e445-4873-a641-8dc724fdc5d5.jpg,2,0.8799494
0,0,0,img_b544b92f-e9ec-402c-8e3c-bfe3475f8b69.jpg,3,0.85409945
0,0,0,img_26294c6d-f5d2-48e3-b4f6-eb1774c495d9.jpg,7,0.865178
0,0,0,img_b34ccf08-405b-4ddd-971c-47b692be7116.jpg,0,0.8209999
0,0,1,img_b60edc93-c414-4388-b737-172d18c3f6ff.jpg,0,0.83046705
0,0,1,img_39c01964-bf59-4be9-86e1-b9d87c818fc5.jpg,6,0.9362526
0,0,0,img_7351848f-5402-411f-a67f-09cf49a53efe.jpg,3,0.9030196
0,0,0,img_de542c29-6c12-4ec3-b858-f640f1a96b02.jpg,3,0.6950857
0,0,0,img_4c90d0d2-dad8-42b8-b722-9e8aa066cd16.jpg,0,0.8701762
0,1,0,img_2bc10ede-d452-417b-a8f8-7d494eb55df3.jpg,0,0.93609923
0,0,1,img_206f6e53-0a89-4ea7-b8f1-095cbb4742ed.jpg,5,0.8297548
0,0,1,img_1b2943c6-4057-43fd-90df-f07a1a4c9bfb.jpg,4,0.9159342
0,0,0,img_994f3001-ae0a-4b65-acc2-f978391e48fe.jpg,0,0.8084011
0,0,0,img_839105de-fa48-484f-8d23-f89822a2f652.jpg,9,0.8691325
0,0,0,img_422fc79e-f393-4c2b-b1a3-fa2fb0c61f2d.jpg,3,0.8312565
0,0,1,img_87e96224-085d-4230-b95d-593b090dcc6f.jpg,0,0.8800805
0,0,0,img_c1d52f3e-f549-4fdc-8f02-858525465d77.jpg,3,0.77925605
0,0,0,img_677ca864-2008-4c86-983f-f9e30cc8006e.jpg,9,0.9783676
0,0,0,img_53d84289-8ff1-4436-8b6d-ef472506c15d.jpg,4,0.88571465
0,0,0,img_3f31a6f7-6482-49d3-a92e-b46d6178a944.jpg,7,0.73610675
0,0,0,img_f1195efa-24e7-417f-a04e-4d6503919399.jpg,9,0.8725456
0,1,1,img_5cf369ad-47a7-41b6-b4d5-4daa9d206fbe.jpg,7,0.85850555
0,0,1,img_d1452b20-ccda-413f-9a4a-15c22192b56d.jpg,0,0.8796488
0,1,0,img_a53d0b9b-095c-4a82-aea3-ed98eedccc36.jpg,0,0.82207125
0,0,0,img_d8f6b260-5d4e-405b-89f3-17fbc392d0fb.jpg,4,0.7660357
0,0,1,img_04f0bbe5-f620-4e8e-9d73-fa8f7f8044b5.jpg,9,0.8116249
0,0,0,img_6a5c23e4-8b26-4a54-bf62-38a568639801.jpg,0,0.77938294
0,1,1,img_3ee7ec41-7512-456e-9fc0-8fe7445e2c23.jpg,2,0.89721286
0,1,1,img_9750dca4-96a1-491b-a194-13458a883932.jpg,7,0.90352076
0,1,1,img_62e64499-3979-4992-925c-9d4dd535b951.jpg,5,0.9327011
0,0,1,img_cbd697c2-1a3a-447b-94e8-17b9c795c058.jpg,5,0.6886579
0,0,0,img_c8659744-5d3b-4625-b97e-e0636abd5bd9.jpg,7,0.8601759
0,0,1,img_262f585a-7416-470f-8f72-f10485271a78.jpg,0,0.9056218
0,0,0,img_7bfe8697-2d4c-4ec1-96a3-e0c7f5859f3c.jpg,7,0.87460774
0,0,0,img_0dd25c60-158c-4c42-8492-5c9ee62ec900.jpg,6,0.9439518
0,0,0,img_2f91c497-de93-46d8-bfd1-43b02665aaeb.jpg,6,0.81393874
0,0,0,img_c39dbf26-9346-4fa0-9db1-4a1f577e682f.jpg,0,0.81775606
0,0,0,img_c921a5ad-92e0-46e2-9c00-59c926a69c1c.jpg,0,0.734956
0,0,1,img_e2ec592a-3bd8-4a31-814b-ce80d997e1d9.jpg,7,0.85268277
0,0,0,img_3f7ba335-9f96-4416-96d6-23000f13e784.jpg,9,0.8103412
0,0,0,img_52c0e32f-16c3-4bd6-8d84-f510c03dbb5a.jpg,1,0.8069708
0,1,1,img_109fb1bc-d959-4e07-99b4-c791a538ef3a.jpg,4,0.8633504
0,0,0,img_10f8d6f2-d3b8-4ed8-a006-d4a51c089cdb.jpg,3,0.7733856
0,0,0,img_119b93e8-a534-417b-89e9-641b15c912c9.jpg,1,0.8375246
0,0,0,img_a2e751af-63e8-4bfa-8f2d-53696d0ea61f.jpg,8,0.95824957
0,0,0,img_42751198-21bb-4617-a384-0c908ed818ef.jpg,3,0.5559349
0,0,1,img_6f7351ca-9cb0-4112-8025-bbdbea2f3115.jpg,3,0.8519204
0,0,1,img_6406bf9c-562a-4bac-8c0c-f91784e89f9e.jpg,0,0.91536283
0,0,0,img_bbd2d758-f975-4299-afa8-af0c5087bdad.jpg,0,0.6389286
0,0,1,img_2de1ca3c-7906-4df3-8950-16192444b027.jpg,0,0.95046103
0,0,1,img_72cd2c80-51f6-4491-94c6-92e0b0ceb3ca.jpg,0,0.83007205
0,0,0,img_9c321bfb-d8db-4782-92c0-8977840ae172.jpg,5,0.7841551
0,0,1,img_708e9d25-d84e-4fd2-bce7-eff4e7fb628e.jpg,0,0.55842483
0,0,0,img_94f0d06b-44f4-461e-ac41-3dfa867262a0.jpg,4,0.9619776
0,0,1,img_0071e86e-9857-4bdc-8d78-72476c7af26f.jpg,0,0.8795996
0,1,0,img_943b5513-2ca6-44be-9e60-e4aa851ddbaa.jpg,7,0.9380988
0,0,1,img_679d8e16-8600-4eb4-a925-bb9000e83d5c.jpg,4,0.9561988
0,1,1,img_bf87fae6-34ea-4916-bdf2-a247739aa090.jpg,9,0.91023076
0,0,0,img_ff52afed-341e-46bc-a75e-eaaf51a8d1ad.jpg,3,0.7501687
0,0,1,img_8a2e26f2-328e-4918-8670-43d5d12436ff.jpg,9,0.6609236
0,0,0,img_790c41af-a3d8-48cf-9c18-0cf3a9f2d021.jpg,3,0.90809023
0,0,0,img_a152037e-a192-4a49-8f6e-9ac22b355d2b.jpg,8,0.86337346
0,0,0,img_ff8a022e-afbe-43b4-9400-d3eb98867a7c.jpg,4,0.7767055
0,0,0,img_2dc69dd5-163e-4b12-8297-35df98f90052.jpg,4,0.86022186
0,1,0,img_8f9afe4b-5e3e-4265-bc31-9ea4bee10650.jpg,9,0.902692
0,0,0,img_d0f8d212-e145-4f6a-bbc1-a527788f26ce.jpg,8,0.87689626
0,0,0,img_5ddd7fa5-f4e3-42a3-82d2-acc45e5c14fa.jpg,6,0.92197627
0,0,0,img_9cd2416c-0a77-468b-b083-4c700dd514b8.jpg,7,0.8522766
0,0,0,img_9cc3ee5e-c011-4a11-a6ab-a1117f5bfa53.jpg,1,0.7041224
0,0,0,img_e2009df2-ccd2-44b9-b815-e8ecba42fac1.jpg,1,0.7331145
0,0,1,img_32ee0ce6-c2f6-41ba-9db6-ea97f10dcb2f.jpg,5,0.7960218
0,0,0,img_d4c58ce9-1e7b-4cc8-81a7-e432e857b91a.jpg,5,0.69748914
0,0,0,img_2c229d00-d26f-44d5-9f2c-07e3e75d5a0f.jpg,0,0.77090245
0,0,0,img_991d5b18-6434-405b-8efa-720254413872.jpg,0,0.8439802
0,0,0,img_9f14a7c0-51f9-4cea-afef-2b3bb3526f4f.jpg,3,0.87514067
0,0,1,img_7a4d32e3-0990-4263-b75d-93058cabdce0.jpg,7,0.8471697
0,0,1,img_84864eef-960d-4fbd-b9d1-c4b696dd3ddd.jpg,4,0.743401
0,0,1,img_179af2dc-190b-4e4c-a8e4-c0d2a65463b3.jpg,8,0.9274753
0,1,0,img_d14dc374-0e25-4c5c-9684-268953e51910.jpg,5,0.8937929
0,0,1,img_804fc25a-8385-418c-a3c0-d79c02406a78.jpg,8,0.8009841
0,0,0,img_98dd9be1-ce8b-454a-80da-1216de8a8d17.jpg,9,0.9477512
0,0,1,img_8cfc1805-44c3-457b-aae1-4716d16590ce.jpg,3,0.93596447
0,0,0,img_c376bfae-671a-4446-9f56-dacf347d95da.jpg,5,0.7262877
0,0,0,img_2491e4c2-1705-4bfa-a961-92deee0a0a21.jpg,8,0.76789963
0,0,0,img_6e0c8d7f-40d6-4014-b46b-98443930d439.jpg,4,0.89838564
0,0,1,img_15f88c41-5184-4392-a482-631447ce7ca6.jpg,9,0.8007776
0,0,1,img_80308fa1-7ec7-4ac0-9b43-743c8c5c1a50.jpg,7,0.88157177
0,0,1,img_80a31107-7bfc-4e60-98f6-5e1561ff80d7.jpg,0,0.69380003
0,0,0,img_bfa47142-96d3-47f0-aa8b-316249eec343.jpg,9,0.8989426
0,0,0,img_5d4eaa58-3f85-4d62-ab33-b883f6cf9511.jpg,0,0.91190183
0,0,1,img_6a86e8f8-3fb4-45bb-b1bf-021b3f55adf2.jpg,3,0.9165718
0,0,0,img_568514f8-a034-400d-84ca-92ff9128fc15.jpg,9,0.66548604
0,0,0,img_557d2eb3-1319-48fc-872d-43234eeb671e.jpg,3,0.72470367
0,1,1,img_78448770-7061-4967-93f8-cf6aa76429ad.jpg,0,0.8281018
0,0,1,img_0be50c34-9c57-4433-974a-80500e92d211.jpg,4,0.8816333
0,0,0,img_4494c702-557d-48a4-90d1-6f8a5c27736c.jpg,9,0.76267785
0,0,0,img_e389210a-e4ea-4258-914b-f5495d5c0dd7.jpg,0,0.92635727
0,0,0,img_aa9a1791-c98d-4218-84f6-db28d29123aa.jpg,1,0.7743127
0,0,1,img_0e21bb06-566b-4e47-b834-599efc8e5b6c.jpg,5,0.7858825
0,0,0,img_676f9d47-e33f-403d-b343-b05313dc8915.jpg,8,0.6740063
0,0,0,img_68077bf8-d5b9-4b12-997f-85f1d1bd404c.jpg,2,0.97162807
0,0,0,img_34d0a424-4198-4491-93a9-1fad1039d7f8.jpg,3,0.6293752
0,0,1,img_7fa41df3-02f2-4e06-8d8e-32baa33a8af6.jpg,4,0.8601166
0,0,0,img_85e2fe74-e8d4-4a78-9a12-9efad1d08ac1.jpg,0,0.78631884
0,1,1,img_8a3bfbf8-5636-4942-9e09-4ba95b3bf629.jpg,0,0.9230191
0,0,0,img_e3bc8540-7366-44a5-9395-661f7bc0db4d.jpg,0,0.85471475
0,0,0,img_606d13d0-63fc-446a-9f2b-656e57bc96e3.jpg,0,0.83197135
0,1,1,img_c0277d59-63ae-4fa8-921a-91da51c2b242.jpg,4,0.9652513
0,0,0,img_f9f5d8e2-68c1-4272-8bc8-8046f4c1e8c7.jpg,3,0.8494337
0,0,0,img_525ce9bd-4e66-488b-854b-05ee9a0dd8dc.jpg,4,0.8757783
0,0,0,img_42c48e9b-9ae8-491c-b0b8-1bf78b206e17.jpg,5,0.7168294
0,0,1,img_b08f42c8-d501-4b64-8ddd-93b73b15a1e7.jpg,4,0.7737132
0,0,1,img_9e41e98c-41f1-4678-8513-020555b0658c.jpg,4,0.77344114
0,0,0,img_50e79406-ef05-47f1-ae4b-dac99e00e12c.jpg,0,0.8003311
0,0,1,img_029b9363-80ff-4a1a-87d5-28f46af091fd.jpg,7,0.9313115
0,0,0,img_1a251bf1-3864-4125-bd56-b4ac6a2e5575.jpg,4,0.901571
0,0,1,img_c14670d7-e85c-4c29-b1d1-529cb9085786.jpg,4,0.9519852
0,0,0,img_1d03e356-e24d-4734-b13d-1ac0a3d38de4.jpg,4,0.72083277
0,0,0,img_67a447db-cd1d-4272-b379-b3b5c3c685ae.jpg,5,0.8253692
0,0,1,img_34db59c0-31d3-4763-91fb-5f35d91b3021.jpg,4,0.8399924
0,1,0,img_bbc57c8f-47dc-4e90-84ee-8d16b54f8198.jpg,7,0.91989243
0,0,0,img_b9290ead-1d23-47de-92df-1ff176b09802.jpg,8,0.92401856
0,0,0,img_df1bcf64-8333-4c52-a509-82f07aab6d47.jpg,9,0.68777275
0,0,0,img_fe384782-ff2b-478f-b2d1-a7ff9f68ea11.jpg,0,0.7086729
0,0,1,img_7bf6c40b-3eb6-4a79-909a-0458d399094d.jpg,5,0.8959365
0,0,1,img_abd2812d-52e5-41d3-8480-64856c464ec3.jpg,5,0.79517967
0,0,1,img_5ce4b994-f838-4eaa-baab-f23d71d4a874.jpg,0,0.92869437
0,0,1,img_c0728fba-e00c-4c29-8cb3-b2163487568d.jpg,0,0.7649223
0,0,1,img_6e2a6b77-0208-41b2-9cc1-caa08f9f21e4.jpg,4,0.8489779
0,1,0,img_a3b4f07b-8ad9-4d07-9112-45d81bc2a7b4.jpg,4,0.9427484
0,0,1,img_874a248a-80a6-41fc-ad17-f1e36cacbe46.jpg,4,0.76273483
0,0,1,img_258009ed-bad1-4b2a-a911-34e12b9f15a0.jpg,3,0.8589447
0,0,0,img_d3ae92b2-3de5-468d-b5a5-17d4a88eaf05.jpg,5,0.8877657
0,1,1,img_8c91eb6f-6b7f-454d-acf3-89c52ca57a4c.jpg,7,0.62192523
0,0,0,img_fe42d337-1b2b-4b28-875e-02e1529fd04c.jpg,5,0.76316965
0,0,0,img_ef72cf21-cfde-42f4-bb57-7f29456f1e76.jpg,3,0.80282116
0,0,0,img_a52460c7-ed51-4211-b9a6-db831ab135c0.jpg,3,0.94943154
0,0,0,img_b53d3425-46df-4d88-86c7-80e16460981c.jpg,2,0.71857005
0,0,0,img_487506de-1143-49c4-ac95-1056cf739a4d.jpg,0,0.85114574
0,0,0,img_6ad49e0f-bcfb-43a8-9174-18f34728bb22.jpg,0,0.6832365
0,0,1,img_66cbe467-5158-42b0-ac14-ed764e54e504.jpg,0,0.8469434
0,0,0,img_e50b431c-e7e8-4919-8c82-74728bbe4f4b.jpg,3,0.87982833
0,0,1,img_9a7f3924-0956-47a0-9dbe-3c0c89b0db90.jpg,0,0.9208166
0,0,0,img_4401a337-697e-49ce-a43f-9b2b980d6408.jpg,9,0.77308834
0,0,0,img_03dd720d-ec85-45e2-9a96-d2667f676ff5.jpg,0,0.9117802
0,0,0,img_3679c06b-ddd8-4ccd-9e60-00f5bb84e160.jpg,6,0.93819124
0,0,0,img_a8447406-da08-44f3-8359-7c7a28ef7d79.jpg,4,0.9044927
0,0,0,img_2f939cc6-82ba-45d8-9d40-8c9a725d11c9.jpg,9,0.8406023
0,0,0,img_3dca9279-59ad-40d2-b494-36e0dc6fbacf.jpg,0,0.70961696
0,0,1,img_d12bdaf5-7947-4b79-a180-963ac54a6779.jpg,5,0.68843305
0,0,1,img_9b83b131-169a-4334-a706-a7c0d1646893.jpg,3,0.63812816
0,1,0,img_1bf43dad-e382-4c28-ad43-90737c9c2a9b.jpg,0,0.9505724
0,0,0,img_05aa5215-e9b8-431f-984e-9848f9537ca8.jpg,5,0.81432265
0,0,0,img_bf513b43-2612-40f6-914c-b54217deb099.jpg,2,0.84337586
0,0,1,img_29f3677e-ab71-4643-a1ce-6cc5436a625f.jpg,1,0.8249054
0,0,0,img_87927c40-1047-4488-9bb5-dbb9970c8f96.jpg,4,0.9076878
0,0,1,img_c4ee779e-c498-4dd6-88b1-5d3ded49e19c.jpg,0,0.83606803
0,0,0,img_1d3f5eec-9143-4a80-b24b-699c6df7b862.jpg,3,0.6510412
0,0,1,img_dc8685a3-4b2c-408d-8d87-c9764be57786.jpg,5,0.93444663
0,0,1,img_e2b0ef92-13ec-432b-aff6-421c693aa9f7.jpg,7,0.7055542
0,0,1,img_6fb64449-0f56-4da3-808b-db01d666c8c6.jpg,9,0.76621234
0,0,0,img_ea0830df-7d26-45c5-8756-68aeb61c25a2.jpg,2,0.7893108
0,0,0,img_903e5b81-e1ba-44f1-93b6-365830adb67e.jpg,9,0.8239479
0,0,0,img_9768c339-a7b8-4957-aa7d-e115796841ce.jpg,0,0.7982241
0,0,1,img_d194a35e-976c-4c3a-af62-c32f562b5a2a.jpg,5,0.8996602
0,0,1,img_3b69a819-2f4b-4aef-abef-9745d3cff1eb.jpg,0,0.8166949
0,0,0,img_e94c47f5-b09c-4d02-a151-2a61c2a42312.jpg,4,0.8879355
0,0,0,img_30b2ef5a-2ed8-4c3f-8e13-03eef69853e1.jpg,9,0.8766074
0,0,1,img_8ff805f4-63f5-46fa-83f4-e8c3534c4f15.jpg,1,0.88124335
0,0,0,img_cc3285c1-a04c-47ae-89bf-1646a46df8a8.jpg,0,0.6715266
0,0,0,img_05060965-466b-45fa-b2b1-1777320efe11.jpg,9,0.83007085
0,0,1,img_beb9401d-95e8-4b0a-b3e6-7620a1324a2e.jpg,5,0.68996143
0,0,0,img_2fd35a16-d127-4b3f-a15a-f03d11d54a7c.jpg,3,0.78550273
0,0,1,img_55aea136-4d39-431f-89d6-1eb13787af03.jpg,9,0.93487036
0,0,0,img_acba99dc-f66b-4d72-81ce-627ec764af32.jpg,6,0.95479107
0,0,0,img_3d6c41ba-de2d-4189-8a1d-8726c281bb93.jpg,4,0.8522612
