small_loss_estimate_clean,confidence_estimate_clean,gmm_estimate_clean,Image Name,Label,confidence_score
0,0,1,img_28e5d751-024d-4596-81b5-2200d3035c88.jpg,6,0.80584705
0,0,0,img_069e8e10-717e-4652-9e8f-7d71b7de24e3.jpg,8,0.6529473
0,0,0,img_2fbadd33-a8e0-4ec4-b8a7-a2987a971672.jpg,8,0.80212086
0,0,0,img_09cc1ce4-9e31-44ce-a3c2-cb7b203d94d9.jpg,2,0.61760783
0,0,1,img_f3918f56-cae3-4308-8eb5-6951c85bc568.jpg,6,0.86976033
0,0,0,img_a332ed1d-8519-4c55-882f-b97dcf105d26.jpg,3,0.7299504
1,0,1,img_4c94668a-7a77-4ed8-9967-b6cb123848e7.jpg,5,0.75548744
0,0,0,img_d3398e06-9830-4f1e-a039-d257dc156a02.jpg,6,0.8260647
0,0,1,img_ca79e807-b280-4da9-93b2-c43b40c45a13.jpg,5,0.7913578
0,0,0,img_74186648-f6d7-4554-a33b-63a32bf19663.jpg,4,0.7107585
0,0,1,img_d2dc465b-b70b-4cb2-8644-98fe27df1017.jpg,7,0.75070465
0,0,1,img_6243b84e-17b6-426e-a70e-f53ee307d6c8.jpg,8,0.78370976
0,0,0,img_2d566241-f09b-4e86-9ee7-55b785f43f82.jpg,2,0.6363662
0,0,0,img_e827c9db-4ecc-45f4-aad2-d4378acfbf00.jpg,6,0.84409106
0,0,0,img_ee1317e9-8f5d-465b-9d86-1ae2ac52301e.jpg,0,0.7914636
0,0,0,img_83f7b09a-0b8b-4c7c-8deb-daca641d1887.jpg,8,0.81789684
0,0,0,img_e32d7df4-b8bc-4d1d-890a-b4dcd61dd6f7.jpg,4,0.5938186
1,0,1,img_4796605b-3616-4356-8ecf-79c55a8e6cf8.jpg,5,0.7422284
1,0,0,img_807138b5-8199-41de-b00c-53e532a57a7c.jpg,4,0.8382449
0,0,0,img_3d017155-fd28-4acb-8d1e-271bfd140c1d.jpg,2,0.6041921
0,0,0,img_c8ce91b3-1b97-4639-8c99-913d6b484cea.jpg,4,0.7652626
0,0,0,img_b36dd930-2b5b-472b-98b4-f942e6c84fbb.jpg,7,0.56503975
0,0,1,img_410b8a5f-fef5-46c1-a4dd-328e2f7116ab.jpg,5,0.84953976
0,0,0,img_f0bcc320-d8e9-4a24-8f47-d13576b6fc6d.jpg,4,0.8407116
0,0,0,img_8c208be6-006e-4c12-a3fc-b294e8305594.jpg,3,0.7294245
0,0,0,img_514e738f-fead-4a12-9525-86efdcdba625.jpg,7,0.83365405
0,0,0,img_fa032597-29ae-4f45-88e2-54280b53a904.jpg,3,0.5999346
0,0,0,img_0499a056-4ebd-48b4-94ce-be7fe3a38505.jpg,9,0.7136338
1,0,0,img_7eb9facf-e4ce-4fd2-ab87-7ac55db5483e.jpg,7,0.89389956
0,0,0,img_f134a5f3-6081-4407-935b-88fbf6b546a4.jpg,3,0.86478424
0,0,0,img_556ac7a6-d20c-464d-9760-542ae94909ca.jpg,8,0.73589575
0,0,0,img_03ca8595-2d64-448b-a99a-b7df2998fba4.jpg,8,0.70846754
0,0,1,img_fa7c06dc-042a-4019-b1bb-2f7cfbced8fb.jpg,2,0.7233444
0,0,0,img_e222fa98-ca7e-461b-af53-ca72a0cf6308.jpg,6,0.7874521
0,0,1,img_bcba2d4d-b8ef-45e7-9f0d-1b6ca0e5cde7.jpg,6,0.70866996
0,0,0,img_26c0fcb6-76eb-4b4f-a7c0-4581c24aa3f4.jpg,5,0.72166926
0,0,0,img_af364807-419c-4767-8d90-7ca8df6a5e85.jpg,3,0.86304903
1,0,0,img_da366cab-05ff-4452-afb3-da7028e81ad8.jpg,2,0.66906023
0,0,1,img_7baaed64-10b5-480a-958c-0e876292ebd6.jpg,7,0.9047491
0,0,0,img_984a20a9-367c-406b-a447-cf54ead0de4b.jpg,7,0.88785964
0,0,0,img_cafbb5aa-6ca8-4b7c-9f33-15d05e98e218.jpg,5,0.6554316
1,0,1,img_b29d6ebd-4a7d-42e2-af4e-b86bc209e5f6.jpg,0,0.87254876
1,0,0,img_e2499a39-54ff-4384-bed3-8f94cbea62ea.jpg,0,0.6902939
0,0,1,img_8217c2c5-c93d-4aef-a75f-8174e8312eb9.jpg,7,0.7514975
0,0,1,img_309735a4-6857-4242-bfcd-25a3346657d5.jpg,0,0.8425722
0,0,0,img_82a83d74-1aaf-4c91-90d2-b9ad88e02386.jpg,3,0.5883913
0,0,0,img_2f25c9aa-a01f-4300-a45c-7f6e16af5f19.jpg,7,0.771097
0,0,0,img_6b0ba3e7-e556-4fac-a491-1d206c7a2957.jpg,7,0.78558815
0,0,1,img_635a8be6-2ba2-4ea5-a329-b0ebde86cadd.jpg,3,0.8593389
0,0,1,img_941bee62-e630-40c2-b723-c568cf4b500b.jpg,3,0.70126486
1,0,0,img_7dc1df16-64ea-426b-a2bd-cad922c10f87.jpg,0,0.8254045
0,0,0,img_ba89af27-3386-462f-a2d9-8d5bb3a296d7.jpg,3,0.63199246
0,0,0,img_6470d3b4-130e-4f73-93d5-66d0d8e49b05.jpg,0,0.7549801
0,0,1,img_a4a7476f-1678-4c38-b882-b3b314c1da01.jpg,9,0.67122775
0,0,0,img_ad9f7b59-f9eb-4fd7-ab7d-55e5ba5526e4.jpg,8,0.8082921
0,0,0,img_e5eb4125-ed27-4325-bed3-fbba4d7c0291.jpg,6,0.7530263
0,0,0,img_195a1f7a-4059-4679-a12b-540aae2d634e.jpg,3,0.65605295
0,0,1,img_8b7da9ca-ad8c-47f4-a68c-a58b70307d7a.jpg,6,0.746056
0,0,0,img_04c739c3-023f-4f1a-b878-2438682061f2.jpg,0,0.8362013
0,0,0,img_43e54b7a-1125-4b3b-bcc4-04726212a923.jpg,5,0.7679457
0,0,0,img_0b58c084-d4b7-4c2e-a858-4d2d8d05d9c9.jpg,2,0.6944035
1,0,0,img_70aaecf8-742a-46c9-9d4b-8e9c7259e3b8.jpg,0,0.801067
0,0,1,img_f8040f80-e61f-4d51-8ca6-2cfa91c62377.jpg,4,0.71133655
0,0,0,img_e1aca9b9-512c-4799-a211-8cf39ef5c56b.jpg,5,0.7031786
1,0,1,img_d1f95455-9feb-4483-99dc-bf927a6d2191.jpg,9,0.66027594
1,0,1,img_3899d783-084c-4f1d-8139-c751c024093e.jpg,1,0.71453875
1,0,1,img_73dac4bf-e4d7-4797-89b6-597ea16aeefe.jpg,3,0.8655464
0,0,0,img_e1c2a279-6293-41f7-93c5-5442a15711d9.jpg,2,0.7390727
0,0,0,img_5c0aef04-b43c-458b-b23b-677ff9ca3479.jpg,0,0.73162365
1,0,0,img_b924a2b5-1d36-4508-93d3-48e29f91753e.jpg,4,0.74971557
0,0,0,img_5d5ab177-67b5-4ddf-88de-3f6e4c6c1042.jpg,5,0.6685205
0,0,0,img_2eb25215-4618-4071-a61e-54db2df40dd3.jpg,7,0.65056705
0,0,0,img_5b0a56ba-5ded-4482-bb8f-eafb551102c2.jpg,2,0.7171197
1,0,0,img_690e3423-4fe3-4185-a7e9-7d2bb441724a.jpg,2,0.801435
0,0,0,img_d84832fe-14d9-4d14-82c1-91c813ad36f9.jpg,4,0.7461926
1,0,1,img_42c3da97-7bf8-47db-bbf4-04cbffd31754.jpg,9,0.781585
0,0,0,img_b2df1989-01ac-4d78-acd1-576df06c5b88.jpg,4,0.6940074
0,0,0,img_b64c0597-465e-4b78-9dd8-4ca39c381fe4.jpg,4,0.78526324
0,0,1,img_a0516ee5-804c-4464-a650-5bedae995502.jpg,8,0.58579254
0,0,1,img_edd8fa46-229d-45ca-bbb4-865780e799e4.jpg,7,0.762437
0,0,0,img_e0a4b2cc-650d-4df3-93ea-c2dea2cb6dc1.jpg,6,0.74688816
0,0,0,img_fc645450-47ba-4927-9b81-4d0bb62068cd.jpg,5,0.6537596
0,0,0,img_6db253af-e906-4273-84ec-3094111b5e50.jpg,9,0.6906457
1,0,1,img_1c149fe7-6689-4455-a95f-00f625891ef8.jpg,5,0.7950034
1,0,0,img_f215e59e-6c39-4d16-a786-e23a570835d3.jpg,3,0.9412823
0,0,1,img_8cd954ab-db69-49ac-b7df-28ca212f18c3.jpg,9,0.86444056
1,0,1,img_f5ead105-21ec-40b0-93aa-d74e93d55072.jpg,4,0.73627245
0,0,0,img_63e32431-c78b-4ba8-8f93-4d2cbca98daf.jpg,7,0.91775763
0,0,1,img_edcb2ab6-e0fd-4eb1-b8eb-6b79e21008ea.jpg,4,0.61316967
0,0,1,img_f9c8a307-da6d-47c4-b832-15425144f257.jpg,6,0.78428125
1,0,0,img_84fd623a-cbcd-4724-8d1c-849a32af7b67.jpg,2,0.8379237
0,0,0,img_b6d92e05-e33d-4c54-b1c4-9d7739c71e50.jpg,7,0.71568877
0,0,0,img_d99e7fca-fb3e-44cf-b13b-7c1175ef64de.jpg,4,0.746289
0,0,0,img_1298b981-4704-46e6-8627-9318eaaecf87.jpg,9,0.86935854
1,0,0,img_3fbd8067-6ebc-4c26-ab21-9e714327c23c.jpg,2,0.79352105
0,0,0,img_86fb99a0-84bc-4e93-b01a-30cd8e36f853.jpg,3,0.8449049
1,0,0,img_02503fe4-2920-4071-8677-c9f67dafb2c6.jpg,5,0.6966519
0,0,0,img_a005cefa-8a94-43ff-80d6-5373e3e89499.jpg,4,0.66385454
0,0,0,img_601b17e0-604d-436a-aefb-d0c7b2b2434d.jpg,6,0.8561791
0,0,1,img_e0ac6990-7c13-4f8e-a981-0be0fabb604b.jpg,8,0.855525
0,0,1,img_84f9fcb5-bf64-4d94-a194-518e6e9b9adf.jpg,4,0.7186147
0,0,0,img_47297dfa-adc4-434b-b84d-a531f03b707b.jpg,9,0.80871934
0,0,0,img_9603effe-327b-4d80-8f9c-116b8dea0bfb.jpg,9,0.73175865
0,0,1,img_e8199f08-4849-4eb8-8352-1b424b202c96.jpg,3,0.62911224
1,0,0,img_5d4bb4f1-b716-47cc-9869-66d78a037f9f.jpg,0,0.7853038
1,0,0,img_9d5b5b55-936e-4451-89c8-bf1be66b4e7b.jpg,9,0.6374401
0,0,0,img_394153a2-c6d7-4db4-aaf4-80cb517382d3.jpg,7,0.6775552
0,0,1,img_f16031a2-3846-4762-8c01-2cf2d0db2633.jpg,9,0.81095284
0,0,1,img_2dd1f2e2-edb9-4ae6-bd64-615603e69a76.jpg,9,0.6434661
0,0,0,img_985ebc50-8f1e-492e-ac38-ea888bd2d8e1.jpg,7,0.5888994
0,0,1,img_cdbc91c4-1a62-4c88-936e-c915b9329a29.jpg,3,0.7905878
0,0,0,img_f51503ac-afd7-4ae6-81b8-6cd930b1cedf.jpg,7,0.75550807
0,0,0,img_2823b8b6-aca3-4dd3-99a1-4cd5500d64f1.jpg,0,0.90131456
0,0,1,img_f466970f-5607-4664-b837-fd9f271610ec.jpg,0,0.7719791
0,0,0,img_9db68552-7655-449c-81d4-ca0fb9349a98.jpg,3,0.5899665
0,0,0,img_1829ddb8-3f7f-46c4-b1fc-2791af258d97.jpg,9,0.8170862
0,0,0,img_71d32b8f-2cfa-4255-8d82-85387d653f00.jpg,4,0.7725474
0,0,0,img_fdf8889b-dcb4-4e58-8286-49a4134ca186.jpg,0,0.7532085
0,0,1,img_b4be18e3-bbbb-4861-9089-beeb11b81a44.jpg,4,0.6397739
1,0,1,img_5a42c734-6288-4c36-8792-3fcffc039737.jpg,9,0.8277832
0,0,0,img_ef7c44b5-b587-44cc-a34e-517a11f42893.jpg,3,0.7346266
0,0,0,img_5447bc57-6ce6-4547-b282-7512e6c75287.jpg,3,0.77682084
0,0,1,img_ebd9dbab-52bf-468f-a5f7-0406ffdf49f3.jpg,7,0.7564059
0,0,0,img_c000cd1f-39c1-416e-a409-96c75237ecad.jpg,8,0.7586736
0,0,0,img_c83dd5a9-ba33-48ab-a3ee-df1f704f59d4.jpg,2,0.6625914
0,0,1,img_059ebcbc-f6d5-4c3d-b9ea-864cd82a9119.jpg,3,0.812209
0,0,0,img_59ae61b6-4494-4df4-b7dc-5bd6610d7d79.jpg,8,0.7219337
0,0,0,img_912461d3-3d5a-45b1-9a0e-5455c135404a.jpg,8,0.82129127
0,0,0,img_6377e588-2f16-4c6e-9b95-72044a72a262.jpg,4,0.86238515
0,0,0,img_b7f1c32f-d92d-4cb1-b20d-9bb7d17b05d5.jpg,8,0.7844601
0,0,1,img_dfb1f0f5-5e4e-47c0-b95f-fb13f214ed5a.jpg,6,0.7497167
0,0,0,img_d47225c8-1ccb-4635-886b-f6d9c65b2493.jpg,4,0.7245863
0,0,1,img_037e954f-800e-438d-81dd-90dba5d56156.jpg,8,0.6972553
0,0,0,img_fc3c4d60-c643-40cd-8464-0ed81d8aab93.jpg,4,0.6787613
0,0,1,img_ddc8a6da-397b-431c-8f29-0234ec22c2bf.jpg,7,0.63290507
0,0,1,img_4d043365-f314-42be-9860-608aa98f852a.jpg,3,0.9362566
0,0,1,img_c3aa7d52-b597-4876-8a0c-2013c914352f.jpg,7,0.8667146
0,0,0,img_60a23802-658e-4186-9874-33597a84d67c.jpg,7,0.728946
0,0,0,img_c5fc8aa5-ed6a-4b6b-b31a-02c452644656.jpg,5,0.7247294
1,0,1,img_3d11c2d5-b1d4-4268-ad55-8600bd7f83d9.jpg,8,0.88423586
0,0,1,img_f22a35a0-ba06-4e89-a9e1-a733e962e039.jpg,7,0.7881471
1,0,1,img_c16e11d6-a05c-485b-aa88-da427352df7d.jpg,4,0.8332914
0,0,1,img_9ef65366-4d07-4c60-9cd2-a1eaa6d8fd13.jpg,1,0.844591
0,0,0,img_6a904508-5ba1-498f-9e97-9a21c98647b6.jpg,3,0.9132746
0,0,0,img_b91406c5-7451-4d49-9de2-6fae960cca4f.jpg,1,0.6033977
0,0,0,img_0b4a2af4-ea09-4740-8a0d-d5948d52085d.jpg,9,0.64481723
0,0,1,img_b044dfb1-9dc7-404f-ae8e-1a4041daeb49.jpg,0,0.89186907
0,0,1,img_0697d4df-b262-4563-acd3-a3cf3897c1e9.jpg,7,0.77127993
0,0,0,img_57f2f682-64d3-46aa-abce-2db4b7443cf8.jpg,7,0.6710784
0,0,1,img_4fdda053-3bc8-4145-923f-6e4fd6272ac1.jpg,7,0.8911942
0,0,0,img_04ca8033-bdf8-42ee-a338-ce54a57d2d7e.jpg,2,0.63374007
0,0,0,img_258a513f-f4f7-4b4a-9c47-e2df586ec9d9.jpg,6,0.8929518
0,0,1,img_9de25b36-08ef-4114-8c54-9b8a37be4c76.jpg,4,0.73546416
0,0,1,img_49b9face-e520-4792-8ff4-c18554fd6dd3.jpg,1,0.61891305
0,0,1,img_2f7f8efa-ca23-4152-b9ee-8a24e8a08a45.jpg,4,0.75780445
0,0,1,img_3eb4486b-9ffd-4d89-9623-248a49ddd9b4.jpg,6,0.6089181
1,0,1,img_b8eb50b6-e036-4b6a-9775-cf0562ff993a.jpg,7,0.8468555
0,0,1,img_2444b116-f14f-47e5-856b-50d1604498d8.jpg,5,0.69110185
1,0,0,img_fc76e7da-11de-4335-863e-f28b06c1929a.jpg,3,0.8402894
0,0,0,img_5f76ef77-bde0-4eae-afdf-ee58d92b436b.jpg,0,0.6792386
0,0,0,img_df895db7-e706-4661-b33e-0d4f7114a4b5.jpg,1,0.748052
0,0,0,img_1cd42624-e619-4563-bd8c-7baaaaf816f1.jpg,7,0.8138565
0,0,0,img_052dd84e-9003-49d0-ba39-a693a17eb56c.jpg,7,0.63555735
0,0,1,img_e7c2b53f-9b5f-4e31-96f5-70c90f054e71.jpg,2,0.62761116
1,0,0,img_7585d396-c4fa-4755-83ea-6fecee276e8b.jpg,0,0.85342324
0,0,0,img_127970bb-c37d-4132-ab34-3d6663566b0d.jpg,9,0.7546425
0,0,0,img_5f6e6e8c-ea5d-4958-b0e2-51bf7d14f12f.jpg,9,0.73760825
0,0,0,img_5d140c94-94e7-47d3-a988-cb230415fd83.jpg,7,0.78341776
1,0,0,img_5e8e6ea0-085d-414d-ac03-522a2efd8960.jpg,0,0.7898783
0,0,0,img_2074c876-b0e9-41b5-94d8-5280fd3eb8cd.jpg,3,0.61553
0,0,1,img_5b7a5fec-9216-45ef-9f0d-67f5f4c02b24.jpg,8,0.69890946
0,0,1,img_4076e397-dcfc-430c-8939-baa97dfe114c.jpg,7,0.56265014
1,0,0,img_8794309d-22c8-4fa4-8a2c-d6fc3eb30882.jpg,2,0.74613154
1,0,0,img_6c0f454e-c600-47ec-bdeb-535df944db59.jpg,2,0.70307696
0,0,0,img_d726159b-14ae-40eb-b08b-f4f4b21d6bf4.jpg,0,0.5622667
0,0,1,img_476f234f-c2f2-4705-a51f-e7f0b20e7d02.jpg,5,0.7110524
0,0,0,img_19db71e9-f6aa-4efd-999b-252c78fb3a31.jpg,4,0.6344504
0,0,0,img_a8d02eec-9637-4bfe-9baa-86e687cb3735.jpg,8,0.868507
1,0,1,img_a11d91e2-1aff-4632-b73e-c4f6b50a02b4.jpg,5,0.5983013
0,0,0,img_39fa9d32-dcb5-4f8d-9a41-d9da0b206770.jpg,4,0.60282844
0,0,0,img_54e0126d-e117-4bbc-9262-8f27fa7f4455.jpg,4,0.59814006
0,0,0,img_ac1cb365-e83a-4feb-8636-336778258c24.jpg,7,0.92757577
1,0,0,img_6d900303-4f91-4eff-b2a3-601444a12f4c.jpg,4,0.75665206
1,0,1,img_7842663a-df36-4572-892b-97bb26718b83.jpg,3,0.80295384
0,0,1,img_636e527d-03ef-45c9-9fba-49be3c9a6441.jpg,9,0.8550685
1,0,0,img_31376096-435c-43b4-a943-4742183e62b6.jpg,6,0.778389
0,0,0,img_4c5bfb56-790f-4781-855f-8fbcb1735149.jpg,2,0.74151385
0,0,1,img_f688b3b5-3b8d-4ef7-937a-3584b311a751.jpg,0,0.6927334
0,0,0,img_adf66420-2ef7-47e8-8f23-452725f4908d.jpg,6,0.7201929
0,0,0,img_dfd32ca3-a4df-4cfb-a249-7d498f5e5998.jpg,2,0.6365119
0,0,0,img_1835015d-48e7-4226-95da-04aeec818906.jpg,9,0.7031277
0,0,0,img_24b1a3cf-1f0d-4d4f-ba41-fd8ad71f0de5.jpg,9,0.6803893
0,0,0,img_550c2343-5b2c-4172-946b-54b5529f9913.jpg,5,0.81461084
1,0,1,img_e189f24f-f041-4278-92ba-d36c9dca3f52.jpg,2,0.61384165
0,0,0,img_566a36ab-48bf-47c9-bfdb-5cc79a6291a8.jpg,7,0.8192833
0,0,1,img_22efe134-9708-4954-8d43-4f67817015b8.jpg,2,0.8690313
0,0,0,img_a9bf727f-cfa8-4567-9b78-5c069a02933b.jpg,5,0.8112915
1,0,0,img_4c95b4d7-613b-4ce5-8eb1-ee37bcd03567.jpg,2,0.7349552
0,0,1,img_31681b05-6ab4-4e22-8fda-6a3d1d8498ab.jpg,6,0.59890926
0,0,1,img_b50363c8-0dc6-440c-85c8-4b2acf78b36f.jpg,0,0.7069997
0,0,1,img_248e2ed9-5370-4c3f-8d60-744ea2384be8.jpg,3,0.7538931
0,0,0,img_07b28aef-e48c-4e8c-bc6b-39ed197411c0.jpg,3,0.90634406
0,0,0,img_ef5ba050-c094-421d-b992-c1500982a2b5.jpg,5,0.700905
0,0,0,img_bff1ed6c-866c-489a-8f02-a9145b698c09.jpg,3,0.56615585
0,0,0,img_31e2d88b-c328-4173-981f-90c732345154.jpg,8,0.6886529
0,0,1,img_f5de05b5-10b4-41d3-86ef-0e454ba9ed57.jpg,8,0.75647175
0,0,0,img_627d5222-8d66-4da3-8f2e-e877a795f563.jpg,5,0.7315785
1,0,1,img_aec42223-7cf8-4d6c-8328-03a84964253b.jpg,9,0.84657717
0,0,0,img_ba78958c-975f-4f21-9d59-eb8bf1ad52ac.jpg,4,0.8588622
0,0,0,img_cbc6ebaf-0876-49bc-8511-3bec978c6224.jpg,4,0.7014328
0,0,0,img_5c158632-c26c-4e71-8c68-b38c43b212cb.jpg,0,0.6998944
0,0,0,img_731f2626-bf75-4d18-b0c3-78a7826f223b.jpg,9,0.6496066
1,0,1,img_c23cfe32-2888-40e2-bd30-6de9f8064b81.jpg,4,0.7840188
0,0,0,img_b1529731-4772-4c1d-938c-e99703fdfee3.jpg,0,0.7798735
0,0,0,img_91b4f1ed-0be9-4025-8097-c6fccddf47eb.jpg,2,0.7095566
0,0,0,img_e6a0882d-0711-4ed1-aeb7-159fe8837862.jpg,8,0.7830405
0,0,0,img_aca338b2-e097-40e7-86b3-b8af23bc62e3.jpg,0,0.64529055
0,0,0,img_740a13d1-ee22-4bff-8654-501c8f6d045a.jpg,0,0.6834367
1,0,1,img_20ae5fa9-2a5a-489d-9aa4-016943c9993e.jpg,3,0.64984214
0,0,0,img_f6e903e5-c1fb-4b0e-a66d-8c32c80e1c1d.jpg,3,0.83909655
0,0,0,img_602964f8-cf17-44ad-8328-df89603e6abc.jpg,7,0.80540484
0,0,0,img_6b17e8d9-b286-472f-8299-05d2697d12a9.jpg,3,0.8274971
0,0,0,img_b4f420bb-4048-4a5b-9f07-69dc64cde2f1.jpg,0,0.70921427
1,0,1,img_bbfcfe5c-efca-4653-9353-46963ea411a2.jpg,9,0.8282728
1,0,1,img_38e16339-e2bb-40cd-a710-9d29363d59fb.jpg,9,0.79436934
0,0,0,img_6ade8b8a-dca1-4215-a8f8-32c801b6aacb.jpg,7,0.85180885
0,0,1,img_517c0a6d-5282-4c8c-a507-50961b5b751e.jpg,9,0.6902834
1,0,0,img_60f20019-b303-4b8f-a33d-30ca0cea0542.jpg,8,0.87971437
0,0,1,img_5ea90e3a-ad6e-4aee-8fbd-174fc32b6128.jpg,1,0.5348879
0,0,0,img_8c9beac3-2c9c-485d-9fea-57701a586909.jpg,7,0.7225001
0,0,0,img_06a5632c-52ab-4c0f-9518-24b6b1f46bdd.jpg,2,0.881721
0,0,0,img_03e4625b-3ba7-4549-987c-053dd30eed29.jpg,1,0.6998919
0,0,0,img_7894b819-bf92-460a-86e9-2fd8ef92c366.jpg,7,0.81260693
0,0,0,img_287d43bc-b669-4fcb-af1c-3c528fcf61f3.jpg,4,0.6184329
0,0,0,img_cf13ac70-43f5-4ce4-9bc0-a174aca4c962.jpg,0,0.69632214
0,0,1,img_f39ac00f-bea1-483d-ad54-78435c9e9b5a.jpg,3,0.7762839
0,0,0,img_af4312de-ed17-4a18-b90a-b7e290ffa567.jpg,9,0.84296733
1,0,0,img_3d74ed94-6352-4445-8ea9-17cd21a0b5c7.jpg,0,0.66695863
0,0,0,img_ce99c4bc-57f0-43ea-a156-ca4298005dad.jpg,5,0.8189107
1,0,0,img_4f4096e8-2d48-4973-a9ca-e5e3205343ae.jpg,2,0.74284524
0,0,1,img_f09f39b3-ec27-4ee9-90ff-6a7d5502a01e.jpg,3,0.55574054
0,0,0,img_2fdd9a55-9c38-4aca-aa40-3f2dc0cd7ef7.jpg,2,0.6648718
1,0,1,img_71e33eed-96e4-4cb5-b4b7-e82de73b1e08.jpg,8,0.78039044
0,0,1,img_ae5555b7-de67-46f4-80ae-900fe78d8fa0.jpg,6,0.6173854
1,0,0,img_ee875eda-6f50-4292-b34f-c4f189ca91fe.jpg,9,0.74097204
0,0,0,img_ebe0be3d-7034-448f-b2a3-d676236af58e.jpg,4,0.85752
0,0,0,img_b0b97209-680e-4185-ab25-a83f12031604.jpg,3,0.5969566
0,0,0,img_dd2989bd-fc1c-43a0-bef8-7d0109c1d8e6.jpg,8,0.85912645
0,0,1,img_969a4886-6a1d-4137-a8f1-0b93227bcdb5.jpg,7,0.598162
0,0,0,img_63c0f4e3-dd89-4389-b72f-30a8a77f3415.jpg,7,0.69791985
0,0,0,img_026ec55c-95ee-40de-bfbc-b70756978053.jpg,4,0.7895016
0,0,0,img_6fb53273-d656-46ac-8b97-f114e0ab5ed2.jpg,8,0.6421186
0,0,0,img_2532b566-6b30-43d7-832a-64b679d1a8da.jpg,0,0.69641805
1,0,0,img_79d4c3a6-cd50-414a-b4da-8a48522b2ede.jpg,0,0.72645086
0,0,0,img_4f691cd5-c331-4b7b-bee8-b18ce7f494bc.jpg,4,0.6485015
0,0,1,img_7625a2bd-d529-4e36-a5e2-d3d75f8291fe.jpg,6,0.6132779
0,0,0,img_4b73ae04-ed0b-4200-8c44-f5112e8b84ba.jpg,0,0.7589546
0,0,1,img_84d2c9a4-c8ef-404c-abfe-b5edafc3e25c.jpg,4,0.57318693
0,0,1,img_f925a9a8-a368-427e-87ee-25a152750995.jpg,4,0.7621983
0,0,0,img_925d5fee-58dc-44af-b600-469f836715e1.jpg,3,0.641218
0,0,0,img_2db073ab-78c3-4386-97c8-0a367f28f3c6.jpg,1,0.6614048
0,0,0,img_7a7b6d45-cadd-4e2b-9726-0a4156015881.jpg,5,0.78789145
0,0,0,img_39c6e897-0ecd-49fe-b38c-4c54dc9c2ce6.jpg,0,0.60116017
1,0,1,img_106f0c03-70ac-45ff-b9d8-5e23ab5ab715.jpg,5,0.5604453
0,0,0,img_d1570cff-d1e8-4614-a77f-602972c56671.jpg,5,0.6701899
0,0,0,img_783f9a05-b152-41aa-a3f1-d881449b0d1d.jpg,3,0.90100116
0,0,0,img_f273d0f3-98b5-478a-87af-3c6868d8a681.jpg,9,0.7145791
0,0,0,img_b7e4c0d4-791c-4494-8419-92bf9ab89255.jpg,3,0.6689696
0,0,1,img_1fc05289-405c-4bdf-a42a-16f3af78fd5d.jpg,0,0.5716198
0,0,1,img_c6e2a3df-29c3-4102-ae18-e5ab7490d025.jpg,7,0.82328975
0,0,0,img_70fee378-8e50-43e9-976d-aea96e3c9cc1.jpg,0,0.6478939
0,0,1,img_b8d87cff-6133-4e99-8624-d7fb3b2c8976.jpg,9,0.7520088
0,0,0,img_27c93190-805f-4fc5-8461-6811e22a3e16.jpg,4,0.8200449
0,0,1,img_053fa058-c2c7-4637-969f-a0766fe7f60e.jpg,4,0.60350007
0,0,0,img_43b9ec29-b03e-44cf-ad34-5fd0051bb7b6.jpg,4,0.80680007
0,0,1,img_61eaf767-d61b-40b2-8abd-8209c27658db.jpg,8,0.7079073
0,0,0,img_9ab27223-6981-483f-8471-53f4a76bbb38.jpg,9,0.5989999
0,0,1,img_9d51cd53-de6d-4452-a91d-b031af73f4a3.jpg,8,0.83123875
0,0,0,img_25eaa29c-f8f2-4a68-b5a6-7880857d5a0b.jpg,4,0.775581
0,0,0,img_969c05e7-22c2-47a7-bee3-a29224966d07.jpg,7,0.8714429
0,0,1,img_21b2f3d8-8ee6-41a5-9291-029db919103f.jpg,1,0.6653916
0,0,1,img_f675f692-01a0-4373-bc63-f49d3bbc0100.jpg,4,0.7444526
1,0,0,img_e2e4dd52-a0c2-4912-8598-22fdb63e31ce.jpg,0,0.6758677
0,0,1,img_4877901a-0690-4389-9d24-99bfcec328e2.jpg,4,0.6060318
0,0,0,img_cdc5d14c-8eeb-4fbe-ac59-a60995520977.jpg,9,0.71342885
1,0,0,img_cca20efd-5114-4528-badf-7abb038578d7.jpg,4,0.82306814
0,0,1,img_02394e54-e97c-41d9-ac0e-1ac8dd864224.jpg,6,0.7155302
0,0,0,img_ef399e11-0679-41d9-a9e6-8b8c2350fd1f.jpg,4,0.7387432
1,0,0,img_1ff70583-f74e-40ee-97e4-5d8f8ac60da2.jpg,5,0.7079205
0,0,0,img_6e6b8ead-47cb-4088-8265-88f94d6932ff.jpg,0,0.5790526
0,0,1,img_a700b63b-d2b9-40f8-b32c-4c4db5c7b634.jpg,5,0.71100634
0,0,0,img_40270276-b3bd-48d0-a0f3-3329f1e5cc33.jpg,4,0.7714272
0,0,0,img_b20018f7-08c3-4f0a-8587-96c24917a28a.jpg,7,0.9468315
0,0,0,img_0e744411-3480-423d-a7a1-c2be1f06b1f0.jpg,0,0.7454909
0,0,1,img_976764f3-84e5-4f52-85ce-448526c8de84.jpg,9,0.76308525
1,0,0,img_167be263-65f2-4446-ae1b-d26435acc418.jpg,3,0.8127033
