small_loss_estimate_clean,confidence_estimate_clean,gmm_estimate_clean,Image Name,Label,gmm_score
1,0,0,img_34d6098b-d3e1-4a19-b09b-6deb6cff7346.jpg,8,0.6866763
0,0,0,img_85ec120a-7e5d-47c5-8ea9-a61fa2adc260.jpg,5,0.62494063
0,1,0,img_b68336bf-d8ac-4553-b383-425502361c7a.jpg,4,0.75025576
0,0,0,img_338df43d-82e4-437f-95c3-1c42c67f4883.jpg,6,0.6900164
1,0,0,img_dae1634c-b270-4e09-9e54-d1ced85bcc06.jpg,7,0.6892093
1,1,0,img_6b028084-db07-4f46-888e-1d6c8b4200bf.jpg,3,0.8085946
0,0,0,img_add33407-a4ec-4365-afe1-0eddac91966f.jpg,4,0.8554653
0,0,0,img_42232319-a8fa-435f-a683-2e973de71d7a.jpg,2,0.763106
0,0,0,img_e18ead12-7dbd-42f3-baf2-d9c0e0e0b7f6.jpg,3,0.687323
0,0,0,img_205b4349-11b3-402e-a093-6320715adf96.jpg,2,0.68653154
1,1,0,img_e9055251-d120-4a9e-b254-e72bdd7ca42e.jpg,6,0.87785226
0,0,0,img_5977d24f-04ae-4eb7-a6e4-0855fad1e4e9.jpg,3,0.6731333
0,0,0,img_af6ff278-fcb0-492a-985a-6990e9b51cbb.jpg,1,0.7105676
0,0,0,img_a8ccd666-46e7-4caa-9030-93cd777b27b3.jpg,5,0.5885379
0,0,0,img_a411546e-0a70-4bf9-a82d-f64dc2286234.jpg,5,0.7840298
0,1,0,img_bb83fb68-994a-4ecb-9fba-39c5ce59d2eb.jpg,4,0.7182296
1,0,0,img_06458618-4b80-4e6b-a734-682a5d5d0f47.jpg,8,0.7844479
1,0,0,img_8f942f72-87a9-479b-844d-490f9cd9b553.jpg,4,0.5423149
0,0,0,img_d5d364e1-309d-4289-8740-258233dba805.jpg,0,0.84537095
0,1,0,img_f925267b-09f2-4143-bde5-ab6cc0798348.jpg,2,0.7798843
0,0,0,img_1413db0e-85fd-4ca7-a874-28700b4b7bfb.jpg,0,0.6806844
0,0,0,img_8697389c-e810-46ef-9acc-7b49e1b4494f.jpg,7,0.7125793
0,0,0,img_e1e92f26-6d8d-482a-b556-b273eac54020.jpg,1,0.7036608
0,0,0,img_f322cb89-0d6d-4f41-92cc-27fadab919a6.jpg,4,0.7556945
0,0,0,img_53ff4218-c745-4b8b-bc18-c53e3b1559d6.jpg,4,0.6393056
0,0,0,img_c270380b-8c64-4298-8636-a04cf9ba4322.jpg,9,0.5678824
1,1,0,img_d1e13043-44f1-402b-b454-bd10092911bd.jpg,4,0.7577101
1,1,0,img_cfcc3c7d-7029-47b8-9829-4091f9e63901.jpg,7,0.71114206
0,0,0,img_4b617198-bc4a-4de0-b3ba-75f6ea4025b4.jpg,4,0.7274386
1,0,0,img_1bf5e877-bcb6-405c-beda-75371c8e0acc.jpg,5,0.82248324
0,0,0,img_d6105da7-6b52-4932-88e9-211bcc783042.jpg,4,0.6826134
0,0,0,img_b7817c1d-79c3-46b2-a025-e6882145e440.jpg,7,0.69489044
0,0,0,img_2d77ca27-3408-491f-b5d0-000ce7cca1dd.jpg,0,0.8017329
1,1,0,img_840de0e8-0c8d-4792-82c2-a3fa5887d87e.jpg,7,0.8578657
0,0,0,img_188be3ed-6b34-4da4-b0e9-7be9d29d6c5d.jpg,9,0.60470665
0,0,0,img_1417b18d-5250-4118-ad64-7e624c252392.jpg,0,0.61203396
0,1,0,img_2709c963-94a9-4bb0-afb1-bd9f4c2edfd6.jpg,1,0.6759337
0,1,0,img_42da03b6-92ff-46fb-a2d2-e809b7d7bb83.jpg,4,0.909567
1,1,0,img_69dc33bd-456d-4fc1-a007-9d6ae902f699.jpg,4,0.6995884
0,0,0,img_817d4b88-bef1-44f9-b220-797cd13fa1e5.jpg,7,0.6836286
0,1,0,img_da8103b1-2500-4900-bcc7-eac95ca01a17.jpg,1,0.8037051
0,0,0,img_ec8eab9a-203c-4d48-a7b8-5382b2d94766.jpg,3,0.8125061
0,0,0,img_5b101c53-0781-40f9-a2d4-e138f199472f.jpg,4,0.6724374
1,1,0,img_cdcac6f4-b455-4cc8-916b-2d93e213e41b.jpg,3,0.8522199
1,0,0,img_b37e0e57-8f4f-4fff-9525-d55e3e557b41.jpg,2,0.5976252
0,1,0,img_b232404e-de88-49d7-b2ba-e87bd173227c.jpg,1,0.5684396
0,0,0,img_4f763963-f25f-43e9-92a0-584bbc56edc0.jpg,6,0.7998198
0,1,0,img_d64679d9-65d9-42b8-a675-ef1abf6985fc.jpg,7,0.63478386
0,0,0,img_352528f4-54da-42a0-8f3f-b8dcc17abda6.jpg,4,0.814024
1,1,0,img_2bc40b3e-3606-468e-a59d-93305d7f0f17.jpg,9,0.67359275
0,0,0,img_a9472149-5e52-4f11-b17e-51591c23a61b.jpg,6,0.55324113
1,0,0,img_5332ccc8-a315-4af3-a4ac-99154c0b1595.jpg,0,0.81022054
0,0,0,img_2e4676df-9be4-4b81-83ab-d3f7054d7875.jpg,6,0.62346464
0,0,0,img_270138fa-ba31-4c6c-a944-272186e7e22b.jpg,7,0.6737857
0,0,0,img_c11ce52f-4172-4962-9445-b86918f63d84.jpg,8,0.7291504
0,0,0,img_04cd7563-5897-4b09-87c6-ed3d2f372f88.jpg,2,0.63492346
0,0,0,img_ce7e66bc-a8b0-4278-9314-5d476631314b.jpg,5,0.62184966
0,0,0,img_c6bd56aa-46d2-4e9e-8031-0f79d900f984.jpg,7,0.6311715
1,0,0,img_49b04f28-a0d1-4da1-aa50-36be4a395886.jpg,0,0.6545619
0,0,0,img_2e7af750-007c-48ae-b2e6-7f31454b17b6.jpg,4,0.6194016
0,1,0,img_6299e65b-c06c-4d88-94ed-eb8cd54fb42c.jpg,3,0.85668385
0,0,0,img_6aa87b26-f226-436d-9795-e7babf597779.jpg,2,0.5826166
0,0,0,img_e0d9f613-690d-48fd-9f5b-9404ad96e0f4.jpg,4,0.7499107
0,0,0,img_cac8f5cf-6cba-4be9-8e66-c5dd60b78288.jpg,0,0.7164918
0,0,0,img_23dc9cd6-a712-487f-9312-d79f25aab7b3.jpg,0,0.7034329
0,1,0,img_69376a05-b0de-4ed1-9fae-b1dcdf4a55d2.jpg,9,0.7657873
1,1,0,img_8ad503ab-125e-4fa0-b7cc-eb3c6e513853.jpg,7,0.82012063
1,1,0,img_b46445e4-b0c7-49e6-a0ee-71205cc12e52.jpg,9,0.86524904
0,0,0,img_8f532a38-47b0-4c8a-85d4-7cae18146c81.jpg,3,0.78119504
0,0,0,img_1060b179-d0d4-4807-85f8-f0985314889a.jpg,4,0.72823346
0,0,0,img_5597f7e9-15e5-464e-86ec-c8b006700765.jpg,6,0.6211807
0,1,0,img_213eb474-3351-441a-83e2-eea8a5df4bc7.jpg,3,0.8268212
0,0,0,img_a90bd230-47ea-44d8-807b-6b81d80b153c.jpg,4,0.6746815
0,0,0,img_106f6590-7461-42e3-9abc-a2faa66c40d6.jpg,3,0.8113098
1,1,0,img_2d862488-eb60-4327-b708-291cde687f93.jpg,7,0.7311794
0,0,0,img_bd2a3711-5709-45a9-814f-ae9777ceda40.jpg,2,0.5782043
1,1,0,img_fd09a4a8-30fb-4c71-a1e9-a695cb609f45.jpg,0,0.63388354
1,0,0,img_aaeaadd6-83c1-4319-96f1-a394d5aa874a.jpg,3,0.83119476
0,0,0,img_c411ac80-f8b1-4c51-834c-61456d07b4cc.jpg,4,0.65730935
0,0,0,img_7840570e-bd85-4f6f-88c0-4ac8a0276cd9.jpg,4,0.65746087
1,0,0,img_b7a1a073-6775-48b5-a45e-90a0fcf222e9.jpg,0,0.704428
0,0,0,img_0c0ba97f-ad7b-486c-bfeb-945e5b52be4e.jpg,7,0.6905358
0,0,0,img_188ddb5c-36bf-4cc3-bd5b-797e4fb33104.jpg,3,0.6053392
0,0,0,img_2aeeb791-0c00-46e6-88ca-f588f914f89d.jpg,3,0.6230573
1,0,0,img_0901b0c5-d73d-409d-a068-97aff3e68193.jpg,5,0.7940308
0,0,0,img_152206b4-a249-4eac-9106-569f239fe851.jpg,4,0.6420119
1,1,0,img_566d187c-ce60-4cf4-b903-6a60ac5006fd.jpg,6,0.909447
0,0,0,img_6362cfb1-9503-4db5-aa46-28027ca52bcd.jpg,7,0.71187973
0,0,0,img_f8d62603-e97f-45af-aa46-2e0e9c83d556.jpg,1,0.61771363
1,1,0,img_082bd50e-d328-4faa-9dd5-0d7cfd4dd5bb.jpg,0,0.84635574
1,1,0,img_52a3b74b-90b2-4ac2-92fc-e6615e366106.jpg,3,0.64614594
0,0,0,img_3369e8e8-bd03-4f2d-8755-63350ba62461.jpg,8,0.5807549
0,0,0,img_bc32aa9c-dc71-4799-83a7-fe41ef0d1d1d.jpg,6,0.60084283
0,0,0,img_255fb1c8-471b-4e0c-8a10-541c4774127d.jpg,8,0.63189304
0,0,0,img_cad58731-2727-452c-a8e5-401c6a9d2993.jpg,4,0.80631435
1,0,0,img_32209ee0-e973-4d79-8f23-08bae07cea6d.jpg,7,0.8281504
0,1,0,img_2bad9236-45a1-44e7-848a-db1d0e7f1a85.jpg,4,0.6997758
0,0,0,img_403dfd0e-26ef-4d66-9eb7-fe320b935fb2.jpg,8,0.57967067
0,1,0,img_fec0459d-3e70-4f67-b314-8c24d3dde03a.jpg,3,0.6826356
1,0,0,img_5d94b6c1-a49a-4da6-ab39-7543f7a10d41.jpg,0,0.72183055
1,1,0,img_6646b08f-a58b-4866-baee-b307f2449700.jpg,6,0.8875
0,0,0,img_620c655f-9361-4149-9eac-5be0983433eb.jpg,3,0.7887594
1,1,0,img_4140b522-c47f-4fc3-8467-6e5429e2c2fe.jpg,3,0.8123986
0,0,0,img_4355af98-7678-4c41-ba44-8907a4a4df60.jpg,7,0.74199706
0,0,0,img_6315a4ec-5616-466d-9822-f16091ca79d0.jpg,2,0.6759283
0,1,0,img_ba00e6e9-05b8-4995-b610-82b0241cf5d6.jpg,4,0.77385527
1,1,0,img_adf420c8-c54c-4b86-a140-e0d515191e20.jpg,7,0.7061268
0,0,0,img_67e26c4e-4545-42ae-b887-395d2fd70f45.jpg,3,0.63881636
0,0,0,img_0b4859b4-adc8-4897-affe-faa4935bf863.jpg,4,0.75098544
0,0,0,img_2f9b035a-b531-4b31-8ca4-830eb7ca0999.jpg,6,0.56499153
1,0,0,img_00d77c0f-a857-43a7-a57d-82686f7fd792.jpg,2,0.72186834
0,0,0,img_e360a4aa-4a0e-442e-9ff6-6fb0e13941ab.jpg,3,0.73448646
0,0,0,img_0a2ca0be-f2db-4b59-9309-5f1cfff4a95b.jpg,0,0.6458547
1,0,0,img_8941cdaa-5d8f-498d-9074-de54ca013302.jpg,0,0.6465243
0,1,0,img_8113d895-ff54-4a84-b8f9-6b27af8ba1a6.jpg,3,0.62510884
0,0,0,img_cac917d6-8133-4532-b270-6108b7308a4b.jpg,0,0.7582755
0,0,0,img_287bf157-74d7-4890-ac59-8191b06f9734.jpg,5,0.72330636
0,0,0,img_c3be8caa-c479-48c5-9f9e-1033bad6e308.jpg,3,0.6570179
0,1,0,img_b3732051-a795-473c-af4c-7b81aa600e77.jpg,5,0.6477341
1,0,0,img_3e463f61-8a11-40c8-81e7-a8a4d8259eee.jpg,8,0.77476925
0,0,0,img_e8a2500a-88a7-48c2-bb4b-a979f123e069.jpg,0,0.800463
1,0,0,img_11417af2-03eb-4c90-ab41-21b4665af8f2.jpg,0,0.66562605
0,0,0,img_703dbf4e-74a7-4b4b-bfb6-97a8847c299d.jpg,4,0.8074395
1,0,0,img_d4c9939f-25fd-499f-89cf-30d92a983036.jpg,3,0.66189045
0,0,0,img_15f54992-0861-43cf-8804-9d7ad5b23a7e.jpg,8,0.63773096
1,0,0,img_af6640a8-a956-4349-8364-a8de027592d8.jpg,2,0.7937108
1,1,0,img_031034cc-da8b-498d-a148-42871889206b.jpg,4,0.7430893
0,1,0,img_9ac15090-8c57-46fb-8cd1-88ebcac34b82.jpg,6,0.7868933
1,1,0,img_76428ccb-5fce-485a-b9fb-ca5bb52c9e8d.jpg,7,0.69178313
0,0,0,img_cc50a9af-8df4-434b-9a3a-bec69bd57c4b.jpg,5,0.59679747
0,0,0,img_0f66eab1-ed58-4605-983f-18cb3e767801.jpg,3,0.58346313
0,0,0,img_e66fa455-812a-49ba-84cd-4dcbc0db87ce.jpg,3,0.6945442
0,1,0,img_a53c548b-8243-46ad-b4bd-5b3e7230afa7.jpg,8,0.73692703
0,0,0,img_cbdc7194-3a9b-4041-982b-4693adcb0caa.jpg,9,0.60098696
0,1,0,img_ebc089b0-abf0-423c-817d-937ecc8e4ef0.jpg,4,0.73241645
1,1,0,img_9eb9cd64-066e-4dc3-9ffb-2adc3366bb68.jpg,5,0.74448556
0,1,0,img_453e0b31-308d-4c68-8e78-7c9519b9c721.jpg,5,0.59367913
1,0,0,img_215d23ef-b08f-4bec-9139-2245dfa51567.jpg,5,0.7349454
0,1,0,img_23769317-240f-4585-b02a-0b02191f18ee.jpg,2,0.6299979
0,0,0,img_22122048-c783-49c8-944c-93595f930a75.jpg,6,0.62176263
1,1,0,img_281b5b68-ed26-4756-abd8-24fd74d8e6f9.jpg,5,0.5994881
0,0,0,img_6732e994-8383-4cdb-bc8d-e1ab61c49c90.jpg,6,0.70433927
0,0,0,img_adae8918-868d-43df-9e20-21c8c8295171.jpg,6,0.78072876
0,0,0,img_b05f67ab-fe22-4460-9995-f67185da260e.jpg,4,0.6164802
0,0,0,img_4e613dfb-5dc0-41da-8a6d-8719c6485750.jpg,0,0.55793667
0,0,0,img_b2c58b2a-7421-468f-92d8-f6113dd906c9.jpg,6,0.74052304
1,1,0,img_42bdb0ea-6c1a-4b23-9d2e-5572bb71adf6.jpg,4,0.8028513
0,1,0,img_9a77174c-4242-4c7b-b169-4bb166a31a7a.jpg,0,0.7042367
0,0,0,img_df8f3748-f05a-41fc-8af2-52b29e75b828.jpg,5,0.6721988
0,0,0,img_91b38f61-35ac-41e0-9fd5-2f3bdf20bdf4.jpg,7,0.8224014
0,0,0,img_057f1441-8da2-4f91-bdcc-90164669dc31.jpg,7,0.87667096
0,1,0,img_411f942e-ac4a-47d2-87a6-c140e6274367.jpg,8,0.680246
1,1,0,img_9673ddc4-5f42-4520-b414-e022b1066861.jpg,3,0.75774026
0,0,0,img_28ea9180-a503-4e61-981a-10b26031d08e.jpg,6,0.7571085
0,1,0,img_e81cc231-e84a-4e6d-9d0a-ac789c6ecf6c.jpg,0,0.678153
1,0,0,img_f036fd25-b080-4e80-8b59-3efe26bdf2f6.jpg,5,0.7174915
0,0,0,img_5e9205fc-fd85-43ae-a257-66fd58d83773.jpg,3,0.7862868
1,1,0,img_851bf1aa-f5dd-44f7-b40a-19c2070ec1f1.jpg,7,0.78516614
0,0,0,img_932dace7-a316-4d86-83d9-95071bbc4f45.jpg,8,0.6097144
0,0,0,img_656abb59-98a9-49f3-a60c-507ff37b6e8f.jpg,2,0.605379
0,0,0,img_7e882020-5a32-40ae-9842-8c750f337f8a.jpg,6,0.6923108
1,0,0,img_634ab2dd-4bcd-4319-aa19-ed7120cfc4fb.jpg,0,0.6296702
0,1,0,img_1a98242a-84d2-41c4-bcfb-a50a6e517e2c.jpg,5,0.65201664
0,0,0,img_ee1ec0f9-d9f6-4029-bad1-1c086a71e15a.jpg,3,0.69478357
0,0,0,img_e5f2d9d7-6c05-4cee-bcb3-bf14f61dedc5.jpg,8,0.7044951
1,1,0,img_d67d735d-44c8-4796-895d-e53cceb7f57c.jpg,2,0.55491114
1,0,0,img_4062e958-68af-4dad-8291-607593cd301a.jpg,9,0.74303937
0,0,0,img_0e3b3c3d-9b2a-4164-b421-fa713ccebdd4.jpg,6,0.8632207
0,0,0,img_cbdb8339-c653-4231-b2dd-e58e4d1db750.jpg,3,0.72596073
0,0,0,img_91d36e5e-ed94-40e0-bde3-f19c07b30c53.jpg,1,0.64339894
0,0,0,img_a84d9c74-c59b-4f5b-9fa7-1fa0ff59c425.jpg,3,0.74481523
0,0,0,img_a576ef59-b9a9-47d0-a420-fba708ade04d.jpg,6,0.78992194
0,0,0,img_5cee11e8-ca40-4846-aaca-8b1df45662bb.jpg,5,0.63112605
0,1,0,img_292c6d25-7a21-4f50-b3ae-f33c5a77cbdd.jpg,0,0.6471024
0,0,0,img_ed0b8475-2d86-46ce-b28a-d03852ac85ce.jpg,3,0.7138214
0,0,0,img_7e3f6cd3-fefe-48bb-afa2-9d054c4e7c8d.jpg,3,0.784331
0,0,0,img_cb984e8e-172c-489c-8b83-516a06d8b07e.jpg,4,0.6008765
1,1,0,img_90a0046e-20af-4ced-87a3-c44bbead3e86.jpg,6,0.55152476
0,0,0,img_7490c3bf-9f27-4685-ba71-ac9492e9760c.jpg,2,0.69004494
0,0,0,img_ead1f6ca-d283-4e69-b8af-536d709dae9f.jpg,3,0.6334404
1,0,0,img_682bcee1-bf4b-4dc4-8199-e28c9f8e91f7.jpg,9,0.7789667
0,0,0,img_7cedf090-00c7-493d-82cc-7258f42b3880.jpg,3,0.8178463
0,0,0,img_e9955c3b-a09c-43c0-8613-6d761a3fb217.jpg,7,0.7450694
0,0,0,img_4e647ee0-18e4-4629-9fd3-356a2a6284e3.jpg,3,0.88783914
1,0,0,img_7f1e7fe2-5026-4da7-8f2c-443bb76aad0e.jpg,4,0.7694634
1,1,0,img_52ddbdef-bb4f-41a3-a754-0a898179595b.jpg,4,0.6790291
1,0,0,img_d52f7df6-4863-4a08-a834-f14246f2aedb.jpg,0,0.77968466
0,0,0,img_94b7c5d5-5883-4cb6-8893-f07684a558db.jpg,2,0.6169604
0,0,0,img_b79dd3c1-9d83-479b-b61c-a7f41211e9c0.jpg,3,0.6658945
1,1,0,img_0b97490b-4e86-43ae-b00e-ab53b61a8da9.jpg,4,0.8327301
0,0,0,img_988319e6-9e52-4ddc-8e74-12f058a77b0e.jpg,0,0.8508934
0,0,0,img_841ea758-632a-48fd-9595-05689b7b850b.jpg,0,0.6986326
0,0,0,img_f21990e1-53e1-4013-a75e-a0f92a3e5187.jpg,8,0.7080039
0,0,0,img_34c8fc24-5e4f-4713-acfd-7ab3e6a68667.jpg,9,0.54975665
1,0,0,img_174f080d-e73a-4129-b167-43ae3121b6a1.jpg,2,0.6908723
0,0,0,img_abcf222f-5ae4-4a9d-89b6-31b5250f575d.jpg,3,0.7031971
0,1,0,img_9b222a42-50c5-493d-9c27-b0bda6d77c34.jpg,4,0.74917245
0,1,0,img_f5fb6409-11f8-457f-a93f-fcd73f32e034.jpg,1,0.683982
0,0,0,img_ab090184-4648-484d-9e68-7177937261f4.jpg,1,0.65467465
0,0,0,img_cdbf2fc4-954c-4e0b-9454-4d248aa1ef3b.jpg,4,0.7622058
1,1,0,img_f738fe29-6bf6-4799-8aa2-8ed8043381b4.jpg,3,0.71119815
1,1,0,img_efa82ddd-38e4-4066-8aad-952e9e5dcfed.jpg,0,0.75479233
1,0,0,img_94f32677-35de-4b11-b569-7384ea70b40c.jpg,8,0.56670254
0,0,0,img_abe5fd30-ed51-41f5-8220-36591f1eabcd.jpg,5,0.79911023
0,0,0,img_06c74312-6917-4a77-856a-c83f9e2084dd.jpg,0,0.84664094
0,0,0,img_2104664f-d445-4f68-a0c9-f977f50897f2.jpg,0,0.61287385
1,0,0,img_a363a7c4-7eb0-48ff-8433-87d05a29b718.jpg,0,0.7751159
1,1,0,img_08d07289-ac06-47a8-9682-14daedc92037.jpg,4,0.7352406
0,0,0,img_5e45a29e-6dc6-40fc-9360-833af7d97d58.jpg,9,0.8276701
0,1,0,img_d3b14f8c-636b-4e8e-a0e1-d6692de31b80.jpg,1,0.61587006
0,0,0,img_e31f6df0-4fc0-4576-975c-8d46d584d96e.jpg,2,0.6844423
0,0,0,img_c74865f9-ed7d-4bed-bc5c-0ea23b5d435e.jpg,3,0.80395424
0,0,0,img_16f74a3c-4b1e-48ac-96b9-65570fb81c2b.jpg,3,0.8296936
0,0,0,img_31cbd727-28c4-454c-8a35-f3ebee1efc58.jpg,0,0.6008766
1,1,0,img_e826b4bf-4372-403e-b818-38d2a1128c3d.jpg,6,0.8353114
0,1,0,img_bb36d8d9-8790-4fdb-a2f1-491e95ec39f3.jpg,2,0.84549606
0,1,0,img_4fde9e62-763c-425a-9a87-073ff5d116c3.jpg,2,0.65475315
0,0,0,img_a627bcf3-3066-48d7-b1c1-0d8be5d03327.jpg,0,0.6254183
0,0,0,img_a77ea3b3-c564-4f03-a999-002c878862bd.jpg,3,0.6353289
1,1,0,img_e653b043-1757-4668-b712-e0fdae73c4e4.jpg,6,0.86087734
0,0,0,img_a1c1a7a0-12e2-4420-933c-65357e2458c1.jpg,0,0.8055068
1,0,0,img_32140211-19f8-4bed-8f9a-59e3a305aeba.jpg,8,0.7292413
1,1,0,img_16ddcfe2-5d3f-4e01-8ba9-8c06131e6a47.jpg,3,0.82042074
1,1,0,img_df669fe5-db67-4be3-b015-f4bb3f8c3c38.jpg,4,0.6374658
1,1,0,img_977e9481-a2e5-4d8b-82e7-70c2a0e42b0f.jpg,4,0.7904048
1,0,0,img_80668259-3dc4-4d4d-9eba-31a82d1601f1.jpg,5,0.7022888
0,0,0,img_58db9f93-b9db-42b9-a9da-ac7ad97d93e2.jpg,7,0.6515988
0,0,0,img_9ef04ee1-9112-458c-b0b9-65d94a4ad826.jpg,3,0.75225943
0,0,0,img_176153dc-c9e2-45ac-a2fa-5e9bcfdb21e8.jpg,0,0.78574055
1,0,0,img_ee0b431e-1f8b-4587-8477-b9db9076cf08.jpg,9,0.74589616
0,0,0,img_4a267f89-9b93-4ebb-8a8f-d5bdd6c1ee2d.jpg,5,0.62475
1,0,0,img_e635340e-0795-40d7-88c7-037dcedffc37.jpg,5,0.7639174
1,1,0,img_e46cb4bb-c44f-405b-92e0-42aa3c6d6263.jpg,4,0.7977578
1,1,0,img_c8cfd043-2c17-4003-bea9-17c6952f2da2.jpg,4,0.7890755
1,0,0,img_8a46fc45-4447-44ea-a47c-d2367aca0457.jpg,9,0.64795876
1,0,0,img_24385574-0ec4-467e-8efa-d99c409381e5.jpg,0,0.7103688
0,0,0,img_a8b0e22e-97ac-4bd4-ae4d-1dc6c2341029.jpg,9,0.6437194
0,0,0,img_ccecbfc5-f0d6-4e37-880e-6ea14a842f2a.jpg,0,0.63061124
0,0,0,img_7080c6a8-4486-49a9-819d-db698943c279.jpg,4,0.68780106
0,0,0,img_3f8d4629-4ed3-4caa-a645-887b7c4a469f.jpg,4,0.6299367
1,1,0,img_734aa04e-8d2a-4869-a43e-8b30e9b4cecd.jpg,3,0.75749695
0,0,0,img_5d4d238f-a6d7-4137-b9dd-fbc272695527.jpg,3,0.7258353
0,0,0,img_c17f4db3-b9d0-4c74-81da-b49333a522a2.jpg,0,0.71197146
1,1,0,img_d4aee738-f8eb-4169-93e6-f099e4a19aac.jpg,7,0.8493085
0,0,0,img_d411b17b-40cc-4f57-a254-c59e35eb020e.jpg,7,0.8240242
0,0,0,img_df6ff408-e979-44e4-9157-1132018eec27.jpg,0,0.87724817
1,0,0,img_838c3cd8-c3e9-4aef-9dfb-abff2a650f7c.jpg,1,0.6425481
0,0,0,img_7d52551f-7069-4dfe-8323-4d3573d89eeb.jpg,9,0.7335206
1,0,0,img_19891d33-6af8-4277-a093-76708dd4e149.jpg,6,0.73446345
0,0,0,img_a026b8bf-14d2-4bbd-bc12-8c97a1ec46b1.jpg,4,0.7253636
0,0,0,img_b70ec268-20a2-4e5f-8881-03db0e5b8f0b.jpg,3,0.8356798
0,1,0,img_b2734564-f568-42c1-89a2-a760e3f2e0be.jpg,9,0.6895691
0,0,0,img_14b6e937-a4d8-4104-9619-35aff36a1e81.jpg,8,0.7840929
0,0,0,img_8fe9fd3b-bada-44b3-aa78-3f984eec741e.jpg,0,0.79726744
0,0,0,img_3291d1b5-e89b-49b4-86e8-ec51d099c97c.jpg,5,0.79193705
0,0,0,img_d454eae6-014c-4ba3-998a-27b3926a35a8.jpg,3,0.6157521
0,0,0,img_294ee891-b23d-4154-bf02-91e5122f1c70.jpg,7,0.71838254
0,0,0,img_083fe78c-5f94-486f-a5c8-48d571cc56cf.jpg,6,0.7536131
1,1,0,img_b68ae76f-14b1-4dc6-b164-34db0639c0cc.jpg,8,0.75386786
0,0,0,img_7973dcb8-79bb-4446-afb1-1d9cd5a95fcf.jpg,0,0.6423651
0,0,0,img_21f31079-12c3-4bd7-8e2d-c63a2f9fb1c6.jpg,3,0.61926615
0,0,0,img_1aeffae3-2719-403f-86cb-64794b07542c.jpg,7,0.8665005
0,0,0,img_c986f15e-99aa-46e8-9686-52da1fffa2c0.jpg,7,0.740792
1,0,0,img_19357dcb-093b-40ff-a1bb-14c5f68dade4.jpg,5,0.7421695
0,1,0,img_2806bb44-74c0-4f78-8087-62143ddfab13.jpg,7,0.93638057
0,0,0,img_2b9cdf4d-db40-475c-ae08-00b0f4c28702.jpg,8,0.6292791
1,0,0,img_01ce628a-166b-4ded-bb40-5b5a4800c324.jpg,6,0.84217435
0,1,0,img_00b75d43-5aec-4af0-87b0-4079e28e9bae.jpg,4,0.5747429
0,0,0,img_70244284-db79-4487-ae93-5c2631120844.jpg,7,0.8002901
0,0,0,img_901aee6a-795b-427f-b80d-87537d024c07.jpg,9,0.5688338
0,0,0,img_3728d85f-d61c-4f0e-bbb8-baba493509cd.jpg,2,0.73823106
0,1,0,img_889b5d37-28e3-41e1-bedf-e7659872cd20.jpg,2,0.6817545
0,0,0,img_4c19ab98-838b-4190-874e-ca9e5928a60b.jpg,9,0.7611171
0,0,0,img_f992c322-3aad-4bb7-99e9-4298d8170f5f.jpg,4,0.67632353
1,1,0,img_f371d27b-6192-4b35-9bd4-ec866b3ad261.jpg,9,0.7278872
0,1,0,img_44ea8835-7740-404b-95e8-94f692837395.jpg,8,0.62933445
0,0,0,img_8d8d684b-3b4b-44ad-b781-ac3391c1084a.jpg,4,0.84579384
1,1,0,img_325bf98b-420f-4b66-bf3a-03880b6503c1.jpg,8,0.7775766
1,0,0,img_9dd458be-5909-4cd6-af1a-60634f3df914.jpg,0,0.81421745
0,0,0,img_b7e052e6-0246-4447-b582-7763f099e57f.jpg,3,0.5990703
0,0,0,img_4f9a0e5c-f271-4fac-8b2f-bf1583d8ab9c.jpg,2,0.5589025
0,1,0,img_ec5c0b8c-b206-4c53-920e-5a96f9fbd07a.jpg,8,0.7361337
0,0,0,img_c405fb5a-89d8-4d11-accf-868f82990cbe.jpg,0,0.68194836
1,0,0,img_72d9535b-4b11-43b8-a66b-00d82ea66f49.jpg,0,0.57819206
0,0,0,img_943c504f-4171-42eb-b761-0ba27adb8d8d.jpg,5,0.81065977
0,1,0,img_69dc71a6-9416-43aa-a24e-81000dcf0f4d.jpg,3,0.56998724
0,1,0,img_c712d872-1a60-408d-bf1a-59c5409594d3.jpg,4,0.7086012
0,0,0,img_8e67c117-8f12-4aeb-82aa-70aae1073fc1.jpg,4,0.77058345
0,0,0,img_fff5b0e6-5333-4c2f-b8bb-11e7bb4cdbe0.jpg,3,0.85989505
1,0,0,img_78c3fa69-ce11-448a-b1aa-7050b79eb700.jpg,4,0.7616334
1,1,0,img_da99c929-d84f-44f1-941c-a4d1166ab6e2.jpg,3,0.7903446
0,0,0,img_830d434d-361a-47df-b105-74f5a5ba123e.jpg,6,0.85620135
1,0,0,img_31184d92-181e-4e42-830a-9f8a8e7d2beb.jpg,9,0.59580505
0,0,0,img_9b27cd2d-eade-43ff-8dd3-7ee29c0be914.jpg,8,0.7384585
1,1,0,img_e0cbd6a1-0907-483a-9a61-0fd051f6a159.jpg,3,0.81704396
0,0,0,img_7a23e13f-91ae-4bc2-888c-465a2d9488b8.jpg,0,0.6304263
0,1,0,img_37a88feb-a299-447a-b77f-34977bfd0a64.jpg,9,0.8426838
